"Дата";"Время";"Необходимо";"Фактически";
"10.02.2018";"13:30";"84,46";"90,98";
"10.02.2018";"13:45";"82,82";"94,02";
"10.02.2018";"14:00";"80,03";"85";
"10.02.2018";"14:15";"78,35";"96,33";
"10.02.2018";"14:30";"76,84";"98,99";
"10.02.2018";"14:45";"74,3";"95,67";
"10.02.2018";"15:00";"74,29";"95,02";
"10.02.2018";"15:15";"73,04";"87,34";
"10.02.2018";"15:30";"70,64";"89,99";
"10.02.2018";"15:45";"67,48";"71,67";
"10.02.2018";"16:00";"64,72";"75";
"10.02.2018";"16:15";"62,43";"70";
"10.02.2018";"16:30";"59,72";"74,99";
"10.02.2018";"16:45";"57,68";"79";
"10.02.2018";"17:00";"55,03";"70,99";
"10.02.2018";"17:15";"53,09";"63,98";
"10.02.2018";"17:30";"49,57";"65,02";
"10.02.2018";"17:45";"47,64";"68";
"10.02.2018";"18:00";"44,49";"49";
"10.02.2018";"18:15";"41,14";"50";
"10.02.2018";"18:30";"38,5";"41,98";
"10.02.2018";"18:45";"36,44";"37,01";
"10.02.2018";"19:00";"34,04";"34,99";
"10.02.2018";"19:15";"32,53";"35,33";
"10.02.2018";"19:30";"31,44";"32";
"10.02.2018";"19:45";"30,26";"30,66";
"10.02.2018";"20:00";"27,93";"30";
"10.02.2018";"20:15";"26,57";"32";
"10.02.2018";"20:30";"24,94";"28,01";
"10.02.2018";"20:45";"23,87";"25,99";
"10.02.2018";"21:00";"21,05";"16,01";
"10.02.2018";"21:15";"18,95";"16,01";
"10.02.2018";"21:30";"17,22";"16";
"10.02.2018";"21:45";"15,31";"16,02";
"10.02.2018";"22:00";"13,17";"11";
"10.02.2018";"22:15";"12,26";"8,99";
"10.02.2018";"22:30";"11,17";"10";
"10.02.2018";"22:45";"10,62";"9,99";
"10.02.2018";"23:00";"9,79";"6,99";
"10.02.2018";"23:15";"9,3";"6";
"10.02.2018";"23:30";"8,06";"6,01";
"10.02.2018";"23:45";"9,16";"6";
"11.02.2018";"00:00";"5,64";"3,99";
"11.02.2018";"00:15";"4,88";"4";
"11.02.2018";"00:30";"4,79";"4";
"11.02.2018";"00:45";"5,31";"3";
"11.02.2018";"01:00";"4,67";"2,99";
"11.02.2018";"01:15";"3,81";"2,99";
"11.02.2018";"01:30";"4,03";"3,01";
"11.02.2018";"01:45";"3,25";"4,01";
"11.02.2018";"02:00";"3,17";"4";
"11.02.2018";"02:15";"4,36";"4";
"11.02.2018";"02:30";"2,98";"4";
"11.02.2018";"02:45";"3,9";"3";
"11.02.2018";"03:00";"2,93";"3,01";
"11.02.2018";"03:15";"3,82";"3";
"11.02.2018";"03:30";"3,85";"3";
"11.02.2018";"03:45";"3,95";"3,99";
