"Дата";"Время";"Необходимо";"Фактически";
"08.02.2018";"01:00";"3,28";"2,2";
"08.02.2018";"01:15";"3,24";"2,3";
"08.02.2018";"01:30";"2,91";"2,22";
"08.02.2018";"01:45";"2,48";"2,85";
"08.02.2018";"02:00";"2,46";"2,83";
"08.02.2018";"02:15";"2,47";"2,51";
"08.02.2018";"02:30";"2,46";"2,59";
"08.02.2018";"02:45";"2,36";"1,89";
"08.02.2018";"03:00";"2,43";"2,11";
"08.02.2018";"03:15";"2,51";"2,16";
"08.02.2018";"03:30";"2,8";"1,74";
"08.02.2018";"03:45";"3,1";"2,52";
"08.02.2018";"04:00";"3,47";"2,55";
"08.02.2018";"04:15";"3,81";"2,78";
"08.02.2018";"04:30";"4,57";"2,8";
"08.02.2018";"04:45";"4,93";"1,92";
"08.02.2018";"05:00";"5,94";"6,52";
"08.02.2018";"05:15";"6,8";"6,56";
"08.02.2018";"05:30";"7,88";"7,11";
"08.02.2018";"05:45";"9,25";"7,42";
"08.02.2018";"06:00";"10,66";"16,09";
"08.02.2018";"06:15";"11,74";"15,65";
"08.02.2018";"06:30";"13,08";"13,76";
"08.02.2018";"06:45";"14,65";"15,81";
"08.02.2018";"07:00";"16,41";"20,49";
"08.02.2018";"07:15";"18,41";"19,17";
"08.02.2018";"07:30";"21,53";"25,34";
"08.02.2018";"07:45";"25,12";"25,06";
"08.02.2018";"08:00";"31,34";"37,01";
"08.02.2018";"08:15";"37,91";"39,86";
"08.02.2018";"08:30";"45,47";"45,99";
"08.02.2018";"08:45";"53,1";"48,55";
"08.02.2018";"09:00";"60,62";"64,9";
"08.02.2018";"09:15";"67,17";"69,38";
"08.02.2018";"09:30";"72,31";"71,59";
"08.02.2018";"09:45";"74,83";"72,27";
"08.02.2018";"10:00";"76,25";"74,6";
"08.02.2018";"10:15";"77,1";"77,54";
"08.02.2018";"10:30";"76,38";"76,2";
"08.02.2018";"10:45";"75,91";"76,42";
"08.02.2018";"11:00";"75,59";"70,11";
"08.02.2018";"11:15";"75,36";"74,68";
"08.02.2018";"11:30";"74,87";"75,54";
"08.02.2018";"11:45";"74,48";"71,3";
"08.02.2018";"12:00";"73,25";"73,9";
"08.02.2018";"12:15";"69,33";"70,84";
"08.02.2018";"12:30";"68,9";"69,06";
"08.02.2018";"12:45";"67,43";"66,46";
"08.02.2018";"13:00";"65,96";"62,2";
"08.02.2018";"13:15";"64,87";"63,33";
"08.02.2018";"13:30";"63,81";"64,47";
"08.02.2018";"13:45";"63,02";"63,08";
"08.02.2018";"14:00";"62,04";"60,56";
"08.02.2018";"14:15";"60,92";"61,1";
"08.02.2018";"14:30";"59,99";"60,99";
