"Дата";"Время";"Необходимо";"Фактически";
"08.02.2018";"22:30";"2,6";"1,22";
"08.02.2018";"22:45";"2,77";"0,87";
"08.02.2018";"23:00";"2,07";"0,57";
"08.02.2018";"23:15";"1,88";"0,99";
"08.02.2018";"23:30";"1,89";"0,96";
"08.02.2018";"23:45";"1,85";"0,93";
"09.02.2018";"00:00";"1,36";"0,8";
"09.02.2018";"00:15";"1,33";"0,65";
"09.02.2018";"00:30";"1,26";"0,45";
"09.02.2018";"00:45";"1,46";"0,48";
"09.02.2018";"01:00";"1,47";"0,44";
"09.02.2018";"01:15";"1,25";"0,66";
"09.02.2018";"01:30";"1,28";"0,67";
"09.02.2018";"01:45";"0,87";"0,61";
"09.02.2018";"02:00";"0,88";"0,62";
"09.02.2018";"02:15";"0,95";"0,62";
"09.02.2018";"02:30";"0,97";"0,61";
"09.02.2018";"02:45";"1,12";"0,37";
"09.02.2018";"03:00";"0,86";"0,39";
"09.02.2018";"03:15";"1,09";"0,42";
"09.02.2018";"03:30";"0,84";"0,33";
"09.02.2018";"03:45";"0,89";"0,47";
"09.02.2018";"04:00";"0,83";"0,38";
"09.02.2018";"04:15";"0,79";"0,28";
"09.02.2018";"04:30";"0,75";"0,36";
"09.02.2018";"04:45";"0,82";"0,23";
"09.02.2018";"05:00";"0,99";"0,68";
"09.02.2018";"05:15";"0,8";"0,36";
"09.02.2018";"05:30";"1,41";"0,72";
"09.02.2018";"05:45";"1,42";"0,72";
"09.02.2018";"06:00";"1,37";"1,26";
"09.02.2018";"06:15";"1,35";"1,02";
"09.02.2018";"06:30";"1,65";"1,66";
"09.02.2018";"06:45";"1,79";"1,35";
"09.02.2018";"07:00";"2,37";"2,17";
"09.02.2018";"07:15";"2,26";"1,75";
"09.02.2018";"07:30";"2,73";"2";
"09.02.2018";"07:45";"3,07";"1,98";
"09.02.2018";"08:00";"3,93";"3,02";
"09.02.2018";"08:15";"4,64";"3,6";
"09.02.2018";"08:30";"5,6";"3,86";
"09.02.2018";"08:45";"6,25";"4,42";
"09.02.2018";"09:00";"7";"6,62";
"09.02.2018";"09:15";"7,82";"5,77";
"09.02.2018";"09:30";"8,85";"6,57";
"09.02.2018";"09:45";"9,09";"7,18";
"09.02.2018";"10:00";"9,77";"7,13";
"09.02.2018";"10:15";"9,97";"7,33";
"09.02.2018";"10:30";"10,2";"7,81";
"09.02.2018";"10:45";"10,63";"8,05";
"09.02.2018";"11:00";"11,03";"7,7";
"09.02.2018";"11:15";"11,32";"8,46";
"09.02.2018";"11:30";"11,32";"8,54";
"09.02.2018";"11:45";"11,4";"8,65";
"09.02.2018";"12:00";"11,47";"8,51";
"09.02.2018";"12:15";"11,17";"8,08";
"09.02.2018";"12:30";"10,21";"7,59";
"09.02.2018";"12:45";"10,24";"7,73";
"09.02.2018";"13:00";"10,2";"7,7";
"09.02.2018";"13:15";"10,23";"7,58";
"09.02.2018";"13:30";"10,14";"7,79";
"09.02.2018";"13:45";"10,04";"7,33";
"09.02.2018";"14:00";"10,01";"7,65";
"09.02.2018";"14:15";"9,81";"6,28";
"09.02.2018";"14:30";"9,74";"7,79";
"09.02.2018";"14:45";"9,44";"7,12";
"09.02.2018";"15:00";"9,49";"7,1";
"09.02.2018";"15:15";"9,65";"7,77";
"09.02.2018";"15:30";"9,51";"7,1";
"09.02.2018";"15:45";"9,56";"7,27";
"09.02.2018";"16:00";"9,73";"6,75";
"09.02.2018";"16:15";"9,64";"6,68";
"09.02.2018";"16:30";"9,58";"6,33";
"09.02.2018";"16:45";"9,52";"7,46";
"09.02.2018";"17:00";"8,97";"6,03";
"09.02.2018";"17:15";"9,01";"6,13";
"09.02.2018";"17:30";"8,54";"4,98";
"09.02.2018";"17:45";"8,21";"5,95";
"09.02.2018";"18:00";"7,91";"4,38";
"09.02.2018";"18:15";"7,21";"4,36";
"09.02.2018";"18:30";"6,92";"3,71";
"09.02.2018";"18:45";"6,11";"3,67";
"09.02.2018";"19:00";"5,58";"3,11";
"09.02.2018";"19:15";"5,26";"2,79";
"09.02.2018";"19:30";"4,72";"1,96";
"09.02.2018";"19:45";"4,25";"2,12";
"09.02.2018";"20:00";"3,68";"1,84";
"09.02.2018";"20:15";"3,36";"1,72";
"09.02.2018";"20:30";"2,93";"1,36";
"09.02.2018";"20:45";"2,92";"1,56";
"09.02.2018";"21:00";"2,95";"1,33";
"09.02.2018";"21:15";"2,55";"1,37";
"09.02.2018";"21:30";"2,57";"1,6";
"09.02.2018";"21:45";"2,64";"1,34";
"09.02.2018";"22:00";"1,99";"1,34";
