"Дата";"Время";"Необходимо";"Фактически";
"10.02.2018";"07:45";"6,28";"7,53";
"10.02.2018";"08:00";"7,64";"16,13";
"10.02.2018";"08:15";"9,14";"15,8";
"10.02.2018";"08:30";"10,65";"13,77";
"10.02.2018";"08:45";"12,22";"14,43";
"10.02.2018";"09:00";"13,85";"25,51";
"10.02.2018";"09:15";"15,29";"24,86";
"10.02.2018";"09:30";"16,48";"24,78";
"10.02.2018";"09:45";"17,68";"24,93";
"10.02.2018";"10:00";"17,64";"27,06";
"10.02.2018";"10:15";"18,08";"25,83";
"10.02.2018";"10:30";"17,76";"20,8";
"10.02.2018";"10:45";"17,68";"18,99";
"10.02.2018";"11:00";"17,12";"19,1";
"10.02.2018";"11:15";"17,44";"21,68";
"10.02.2018";"11:30";"17,86";"24,26";
"10.02.2018";"11:45";"17,98";"23,8";
"10.02.2018";"12:00";"18,67";"22,93";
"10.02.2018";"12:15";"18,38";"24,84";
"10.02.2018";"12:30";"18,61";"29,61";
"10.02.2018";"12:45";"17,72";"23,98";
"10.02.2018";"13:00";"16,99";"22,46";
"10.02.2018";"13:15";"16,47";"18,74";
"10.02.2018";"13:30";"16,59";"20,71";
"10.02.2018";"13:45";"15,65";"22,93";
"10.02.2018";"14:00";"15,15";"17,91";
"10.02.2018";"14:15";"14,71";"25,73";
"10.02.2018";"14:30";"14,69";"30,67";
"10.02.2018";"14:45";"13,98";"27,44";
"10.02.2018";"15:00";"13,82";"29,26";
"10.02.2018";"15:15";"13,74";"23,43";
"10.02.2018";"15:30";"13,03";"24,03";
"10.02.2018";"15:45";"12,57";"17,25";
"10.02.2018";"16:00";"12,08";"20,73";
"10.02.2018";"16:15";"11,89";"16,16";
"10.02.2018";"16:30";"11,6";"21,47";
"10.02.2018";"16:45";"11,2";"26,04";
"10.02.2018";"17:00";"10,99";"23,45";
"10.02.2018";"17:15";"10,31";"19,73";
"10.02.2018";"17:30";"10,34";"20,29";
"10.02.2018";"17:45";"9,74";"24,53";
"10.02.2018";"18:00";"9,28";"11,16";
"10.02.2018";"18:15";"8,96";"12,26";
"10.02.2018";"18:30";"8,41";"9,57";
"10.02.2018";"18:45";"7,63";"8,14";
"10.02.2018";"19:00";"7,17";"3,79";
"10.02.2018";"19:15";"6,84";"7,74";
"10.02.2018";"19:30";"6,17";"5,85";
"10.02.2018";"19:45";"6,01";"5,84";
"10.02.2018";"20:00";"5,75";"5,4";
"10.02.2018";"20:15";"5";"6,39";
"10.02.2018";"20:30";"4,8";"5,61";
"10.02.2018";"20:45";"4,21";"5,22";
"10.02.2018";"21:00";"3,4";"2,5";
"10.02.2018";"21:15";"2,72";"2,36";
"10.02.2018";"21:30";"2,1";"2,56";
"10.02.2018";"21:45";"1,38";"1,96";
"10.02.2018";"22:00";"0,92";"1,06";
"10.02.2018";"22:15";"0,91";"0,72";
"10.02.2018";"22:30";"0,54";"0,63";
"10.02.2018";"22:45";"0,55";"0,62";
"10.02.2018";"23:00";"0,49";"0,43";
"10.02.2018";"23:15";"0,49";"0,48";
"10.02.2018";"23:30";"0,56";"0,4";
"10.02.2018";"23:45";"0,56";"0,55";
"11.02.2018";"00:00";"0,66";"0";
"11.02.2018";"00:15";"0";"0";
"11.02.2018";"00:30";"0";"0";
"11.02.2018";"00:45";"0";"0";
"11.02.2018";"01:00";"0";"0";
"11.02.2018";"01:15";"0";"0";
"11.02.2018";"01:30";"0";"0";
"11.02.2018";"01:45";"0";"0";
"11.02.2018";"02:00";"0";"0";
"11.02.2018";"02:15";"0";"0";
"11.02.2018";"02:30";"0";"0";
"11.02.2018";"02:45";"0";"0";
"11.02.2018";"03:00";"0";"0";
"11.02.2018";"03:15";"0,85";"0";
"11.02.2018";"03:30";"0,85";"0";
"11.02.2018";"03:45";"0,88";"0";
"11.02.2018";"04:00";"0,89";"0";
"11.02.2018";"04:15";"0,94";"0";
"11.02.2018";"04:30";"1";"0";
"11.02.2018";"04:45";"1,04";"0";
