"Дата";"Время";"Необходимо";"Фактически";
"09.02.2018";"16:30";"9,82";"10,18";
"09.02.2018";"16:45";"9,39";"10,77";
"09.02.2018";"17:00";"9,05";"9,74";
"09.02.2018";"17:15";"8,89";"8,48";
"09.02.2018";"17:30";"8,43";"8,6";
"09.02.2018";"17:45";"7,9";"9,13";
"09.02.2018";"18:00";"7,59";"4,99";
"09.02.2018";"18:15";"7,17";"6,01";
"09.02.2018";"18:30";"6,59";"5,46";
"09.02.2018";"18:45";"6,04";"5,05";
"09.02.2018";"19:00";"5,93";"3,25";
"09.02.2018";"19:15";"5,6";"3,64";
"09.02.2018";"19:30";"4,93";"3,41";
"09.02.2018";"19:45";"4,54";"2,45";
"09.02.2018";"20:00";"3,76";"1,35";
"09.02.2018";"20:15";"3,42";"2,34";
"09.02.2018";"20:30";"2,86";"2,51";
"09.02.2018";"20:45";"2,49";"2,26";
"09.02.2018";"21:00";"1,85";"1,39";
"09.02.2018";"21:15";"1,34";"0,79";
"09.02.2018";"21:30";"0,97";"0,65";
"09.02.2018";"21:45";"0,36";"0,46";
"09.02.2018";"22:00";"0";"0";
"09.02.2018";"22:15";"0";"0";
"09.02.2018";"22:30";"0";"0";
"09.02.2018";"22:45";"0";"0";
"09.02.2018";"23:00";"0";"0";
"09.02.2018";"23:15";"0";"0";
"09.02.2018";"23:30";"0";"0";
"09.02.2018";"23:45";"0";"0";
"10.02.2018";"00:00";"0";"0";
"10.02.2018";"00:15";"0";"0";
"10.02.2018";"00:30";"0";"0";
"10.02.2018";"00:45";"0";"0";
"10.02.2018";"01:00";"0";"0";
"10.02.2018";"01:15";"0";"0";
"10.02.2018";"01:30";"0";"0";
"10.02.2018";"01:45";"0";"0";
"10.02.2018";"02:00";"0";"0";
"10.02.2018";"02:15";"0";"0";
"10.02.2018";"02:30";"0";"0";
"10.02.2018";"02:45";"0";"0";
"10.02.2018";"03:00";"0";"0";
"10.02.2018";"03:15";"0";"0";
"10.02.2018";"03:30";"0";"0";
"10.02.2018";"03:45";"0";"0";
"10.02.2018";"04:00";"0";"0";
"10.02.2018";"04:15";"0";"0";
"10.02.2018";"04:30";"0";"0";
"10.02.2018";"04:45";"0";"0";
"10.02.2018";"05:00";"0";"0";
"10.02.2018";"05:15";"0";"0";
"10.02.2018";"05:30";"0";"0";
"10.02.2018";"05:45";"0";"0";
"10.02.2018";"06:00";"0";"0";
"10.02.2018";"06:15";"0";"0";
"10.02.2018";"06:30";"0";"0";
"10.02.2018";"06:45";"0";"0";
"10.02.2018";"07:00";"0,87";"1,61";
"10.02.2018";"07:15";"1,7";"2,83";
"10.02.2018";"07:30";"2,15";"3,55";
"10.02.2018";"07:45";"2,84";"2,8";
"10.02.2018";"08:00";"3,37";"6,23";
"10.02.2018";"08:15";"4,3";"7,32";
"10.02.2018";"08:30";"4,93";"5,4";
"10.02.2018";"08:45";"5,57";"6,47";
"10.02.2018";"09:00";"6,16";"10,61";
"10.02.2018";"09:15";"6,74";"9,95";
"10.02.2018";"09:30";"7,18";"10,26";
"10.02.2018";"09:45";"7,63";"10,51";
"10.02.2018";"10:00";"7,44";"10,92";
"10.02.2018";"10:15";"7,72";"10,46";
"10.02.2018";"10:30";"7,23";"7,88";
"10.02.2018";"10:45";"7,34";"7,64";
"10.02.2018";"11:00";"7,38";"7,93";
"10.02.2018";"11:15";"7,53";"9,02";
"10.02.2018";"11:30";"7,83";"9,87";
"10.02.2018";"11:45";"7,8";"9,48";
"10.02.2018";"12:00";"8,25";"9,67";
"10.02.2018";"12:15";"7,86";"9,96";
"10.02.2018";"12:30";"7,91";"11,34";
"10.02.2018";"12:45";"7,17";"8,93";
"10.02.2018";"13:00";"6,77";"8,58";
"10.02.2018";"13:15";"6,59";"6,81";
"10.02.2018";"13:30";"6,65";"8,06";
"10.02.2018";"13:45";"6,18";"8,26";
"10.02.2018";"14:00";"6,15";"6,92";
"10.02.2018";"14:15";"6,02";"9,92";
"10.02.2018";"14:30";"6,02";"11,95";
"10.02.2018";"14:45";"5,74";"10,57";
"10.02.2018";"15:00";"5,67";"11,15";
"10.02.2018";"15:15";"5,61";"9,68";
"10.02.2018";"15:30";"5,3";"9,41";
"10.02.2018";"15:45";"4,83";"5,82";
"10.02.2018";"16:00";"4,76";"7,78";
"10.02.2018";"16:15";"4,39";"5,63";
"10.02.2018";"16:30";"4,47";"7,42";
"10.02.2018";"16:45";"4,08";"8,77";
"10.02.2018";"17:00";"3,95";"7,14";
"10.02.2018";"17:15";"3,69";"5,71";
"10.02.2018";"17:30";"3,7";"7,19";
"10.02.2018";"17:45";"3,68";"9,82";
"10.02.2018";"18:00";"3,56";"4,09";
"10.02.2018";"18:15";"3,51";"4,1";
"10.02.2018";"18:30";"3,52";"3,74";
"10.02.2018";"18:45";"3,2";"3,09";
"10.02.2018";"19:00";"3,06";"1,42";
"10.02.2018";"19:15";"2,9";"2,81";
"10.02.2018";"19:30";"2,65";"2,16";
"10.02.2018";"19:45";"2,58";"2,43";
"10.02.2018";"20:00";"2,23";"1,74";
"10.02.2018";"20:15";"2,11";"2,44";
"10.02.2018";"20:30";"2,06";"2,19";
"10.02.2018";"20:45";"1,99";"2,16";
"10.02.2018";"21:00";"1,37";"0,98";
"10.02.2018";"21:15";"1,19";"0,79";
